N	x	y	u	u*	|u - u*|
1833	3.000000e-01	3.000000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
1834	4.000000e-01	3.000000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
1835	5.000000e-01	3.000000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
1836	6.000000e-01	3.000000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
1837	7.000000e-01	3.000000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
1838	8.000000e-01	3.000000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
1839	9.000000e-01	3.000000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1840	1.000000e+00	3.000000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1841	1.100000e+00	3.000000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1842	1.200000e+00	3.000000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1843	1.300000e+00	3.000000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1844	1.400000e+00	3.000000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1845	1.500000e+00	3.000000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1846	1.600000e+00	3.000000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1847	1.700000e+00	3.000000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1848	1.800000e+00	3.000000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1849	1.900000e+00	3.000000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1850	2.000000e+00	3.000000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1851	2.100000e+00	3.000000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1852	2.200000e+00	3.000000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1853	2.300000e+00	3.000000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1854	2.400000e+00	3.000000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1855	2.500000e+00	3.000000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1856	2.600000e+00	3.000000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1857	2.700000e+00	3.000000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1858	2.800000e+00	3.000000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1859	2.900000e+00	3.000000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1860	3.000000e+00	3.000000e+00	-2.794091e-01	-2.794155e-01	6.350139e-06
1861	3.100000e+00	3.000000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1862	3.200000e+00	3.000000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1863	3.300000e+00	3.000000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1864	3.400000e+00	3.000000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1865	3.500000e+00	3.000000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1866	3.600000e+00	3.000000e+00	3.115414e-01	3.115414e-01	0.000000e+00
1867	3.700000e+00	3.000000e+00	4.048499e-01	4.048499e-01	0.000000e+00
1868	3.800000e+00	3.000000e+00	4.941134e-01	4.941134e-01	0.000000e+00
1869	3.900000e+00	3.000000e+00	5.784398e-01	5.784398e-01	0.000000e+00
1870	4.000000e+00	3.000000e+00	6.569866e-01	6.569866e-01	0.000000e+00
1871	4.100000e+00	3.000000e+00	7.289690e-01	7.289690e-01	0.000000e+00
1872	4.200000e+00	3.000000e+00	7.936679e-01	7.936679e-01	0.000000e+00
1873	4.300000e+00	3.000000e+00	8.504366e-01	8.504366e-01	0.000000e+00
1874	4.400000e+00	3.000000e+00	8.987081e-01	8.987081e-01	0.000000e+00
1875	4.500000e+00	3.000000e+00	9.380000e-01	9.380000e-01	0.000000e+00
1876	4.600000e+00	3.000000e+00	9.679197e-01	9.679197e-01	0.000000e+00
1877	4.700000e+00	3.000000e+00	9.881682e-01	9.881682e-01	0.000000e+00
1878	4.800000e+00	3.000000e+00	9.985433e-01	9.985433e-01	0.000000e+00
1879	4.900000e+00	3.000000e+00	9.989413e-01	9.989413e-01	0.000000e+00
1880	5.000000e+00	3.000000e+00	9.893582e-01	9.893582e-01	0.000000e+00
1881	5.100000e+00	3.000000e+00	9.698898e-01	9.698898e-01	0.000000e+00
1882	5.200000e+00	3.000000e+00	9.407306e-01	9.407306e-01	0.000000e+00
1883	5.300000e+00	3.000000e+00	9.021718e-01	9.021718e-01	0.000000e+00
1884	5.400000e+00	3.000000e+00	8.545989e-01	8.545989e-01	0.000000e+00
1885	5.500000e+00	3.000000e+00	7.984871e-01	7.984871e-01	0.000000e+00
1886	5.600000e+00	3.000000e+00	7.343971e-01	7.343971e-01	0.000000e+00
1887	5.700000e+00	3.000000e+00	6.629692e-01	6.629692e-01	0.000000e+00
1888	5.800000e+00	3.000000e+00	5.849172e-01	5.849172e-01	0.000000e+00
1889	5.900000e+00	3.000000e+00	5.010209e-01	5.010209e-01	0.000000e+00
1890	6.000000e+00	3.000000e+00	4.121185e-01	4.121185e-01	0.000000e+00
1891	0.000000e+00	3.100000e+00	4.158066e-02	4.158066e-02	0.000000e+00
1892	1.000000e-01	3.100000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
1893	2.000000e-01	3.100000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
1894	3.000000e-01	3.100000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
1895	4.000000e-01	3.100000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
1896	5.000000e-01	3.100000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
1897	6.000000e-01	3.100000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
1898	7.000000e-01	3.100000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
1899	8.000000e-01	3.100000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1900	9.000000e-01	3.100000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1901	1.000000e+00	3.100000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1902	1.100000e+00	3.100000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1903	1.200000e+00	3.100000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1904	1.300000e+00	3.100000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1905	1.400000e+00	3.100000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1906	1.500000e+00	3.100000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1907	1.600000e+00	3.100000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1908	1.700000e+00	3.100000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1909	1.800000e+00	3.100000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1910	1.900000e+00	3.100000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1911	2.000000e+00	3.100000e+00	-9.258251e-01	-9.258147e-01	1.044934e-05
1912	2.100000e+00	3.100000e+00	-8.834681e-01	-8.834547e-01	1.343701e-05
1913	2.200000e+00	3.100000e+00	-8.322799e-01	-8.322674e-01	1.244519e-05
1914	2.300000e+00	3.100000e+00	-7.727737e-01	-7.727645e-01	9.171298e-06
1915	2.400000e+00	3.100000e+00	-7.055449e-01	-7.055403e-01	4.561643e-06
1916	2.500000e+00	3.100000e+00	-6.312658e-01	-6.312666e-01	8.071272e-07
1917	2.600000e+00	3.100000e+00	-5.506790e-01	-5.506855e-01	6.563966e-06
1918	2.700000e+00	3.100000e+00	-4.645897e-01	-4.646022e-01	1.246716e-05
1919	2.800000e+00	3.100000e+00	-3.738583e-01	-3.738767e-01	1.838287e-05
1920	2.900000e+00	3.100000e+00	-2.793912e-01	-2.794155e-01	2.434731e-05
1921	3.000000e+00	3.100000e+00	-1.821316e-01	-1.821625e-01	3.089084e-05
1922	3.100000e+00	3.100000e+00	-8.305535e-02	-8.308940e-02	3.405475e-05
1923	3.200000e+00	3.100000e+00	1.685144e-02	1.681390e-02	3.754072e-05
1924	3.300000e+00	3.100000e+00	1.165897e-01	1.165492e-01	4.054198e-05
1925	3.400000e+00	3.100000e+00	2.151627e-01	2.151200e-01	4.270320e-05
1926	3.500000e+00	3.100000e+00	3.115851e-01	3.115414e-01	4.376416e-05
1927	3.600000e+00	3.100000e+00	4.048934e-01	4.048499e-01	4.344852e-05
1928	3.700000e+00	3.100000e+00	4.941548e-01	4.941134e-01	4.140516e-05
1929	3.800000e+00	3.100000e+00	5.784769e-01	5.784398e-01	3.714181e-05
1930	3.900000e+00	3.100000e+00	6.570165e-01	6.569866e-01	2.990375e-05
1931	4.000000e+00	3.100000e+00	7.289874e-01	7.289690e-01	1.839305e-05
1932	4.100000e+00	3.100000e+00	7.936679e-01	7.936679e-01	0.000000e+00
1933	4.200000e+00	3.100000e+00	8.504366e-01	8.504366e-01	0.000000e+00
1934	4.300000e+00	3.100000e+00	8.987081e-01	8.987081e-01	0.000000e+00
1935	4.400000e+00	3.100000e+00	9.380000e-01	9.380000e-01	0.000000e+00
1936	4.500000e+00	3.100000e+00	9.679197e-01	9.679197e-01	0.000000e+00
1937	4.600000e+00	3.100000e+00	9.881682e-01	9.881682e-01	0.000000e+00
1938	4.700000e+00	3.100000e+00	9.985433e-01	9.985433e-01	0.000000e+00
1939	4.800000e+00	3.100000e+00	9.989413e-01	9.989413e-01	0.000000e+00
1940	4.900000e+00	3.100000e+00	9.893582e-01	9.893582e-01	0.000000e+00
1941	5.000000e+00	3.100000e+00	9.698898e-01	9.698898e-01	0.000000e+00
1942	5.100000e+00	3.100000e+00	9.407306e-01	9.407306e-01	0.000000e+00
1943	5.200000e+00	3.100000e+00	9.021718e-01	9.021718e-01	0.000000e+00
1944	5.300000e+00	3.100000e+00	8.545989e-01	8.545989e-01	0.000000e+00
1945	5.400000e+00	3.100000e+00	7.984871e-01	7.984871e-01	0.000000e+00
1946	5.500000e+00	3.100000e+00	7.343971e-01	7.343971e-01	0.000000e+00
1947	5.600000e+00	3.100000e+00	6.629692e-01	6.629692e-01	0.000000e+00
1948	5.700000e+00	3.100000e+00	5.849172e-01	5.849172e-01	0.000000e+00
1949	5.800000e+00	3.100000e+00	5.010209e-01	5.010209e-01	0.000000e+00
1950	5.900000e+00	3.100000e+00	4.121185e-01	4.121185e-01	0.000000e+00
1951	6.000000e+00	3.100000e+00	3.190984e-01	3.190984e-01	0.000000e+00
1952	0.000000e+00	3.200000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
1953	1.000000e-01	3.200000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
1954	2.000000e-01	3.200000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
1955	3.000000e-01	3.200000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
1956	4.000000e-01	3.200000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
1957	5.000000e-01	3.200000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
1958	6.000000e-01	3.200000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
1959	7.000000e-01	3.200000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1960	8.000000e-01	3.200000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1961	9.000000e-01	3.200000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1962	1.000000e+00	3.200000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1963	1.100000e+00	3.200000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1964	1.200000e+00	3.200000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1965	1.300000e+00	3.200000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1966	1.400000e+00	3.200000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1967	1.500000e+00	3.200000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1968	1.600000e+00	3.200000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1969	1.700000e+00	3.200000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1970	1.800000e+00	3.200000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1971	1.900000e+00	3.200000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1972	2.000000e+00	3.200000e+00	-8.834677e-01	-8.834547e-01	1.303974e-05
1973	2.100000e+00	3.200000e+00	-8.322837e-01	-8.322674e-01	1.626855e-05
1974	2.200000e+00	3.200000e+00	-7.727779e-01	-7.727645e-01	1.343042e-05
1975	2.300000e+00	3.200000e+00	-7.055472e-01	-7.055403e-01	6.894950e-06
1976	2.400000e+00	3.200000e+00	-6.312648e-01	-6.312666e-01	1.827067e-06
1977	2.500000e+00	3.200000e+00	-5.506738e-01	-5.506855e-01	1.175186e-05
1978	2.600000e+00	3.200000e+00	-4.645800e-01	-4.646022e-01	2.222225e-05
1979	2.700000e+00	3.200000e+00	-3.738439e-01	-3.738767e-01	3.278726e-05
1980	2.800000e+00	3.200000e+00	-2.793724e-01	-2.794155e-01	4.313003e-05
1981	2.900000e+00	3.200000e+00	-1.821095e-01	-1.821625e-01	5.301437e-05
1982	3.000000e+00	3.200000e+00	-8.302725e-02	-8.308940e-02	6.215508e-05
1983	3.100000e+00	3.200000e+00	1.688341e-02	1.681390e-02	6.951236e-05
1984	3.200000e+00	3.200000e+00	1.166249e-01	1.165492e-01	7.566143e-05
1985	3.300000e+00	3.200000e+00	2.152004e-01	2.151200e-01	8.038756e-05
1986	3.400000e+00	3.200000e+00	3.116247e-01	3.115414e-01	8.334956e-05
1987	3.500000e+00	3.200000e+00	4.049341e-01	4.048499e-01	8.415194e-05
1988	3.600000e+00	3.200000e+00	4.941957e-01	4.941134e-01	8.231398e-05
1989	3.700000e+00	3.200000e+00	5.785170e-01	5.784398e-01	7.721189e-05
1990	3.800000e+00	3.200000e+00	6.570546e-01	6.569866e-01	6.799231e-05
1991	3.900000e+00	3.200000e+00	7.290225e-01	7.289690e-01	5.343305e-05
1992	4.000000e+00	3.200000e+00	7.936996e-01	7.936679e-01	3.170695e-05
1993	4.100000e+00	3.200000e+00	8.504366e-01	8.504366e-01	0.000000e+00
1994	4.200000e+00	3.200000e+00	8.987081e-01	8.987081e-01	0.000000e+00
1995	4.300000e+00	3.200000e+00	9.380000e-01	9.380000e-01	0.000000e+00
1996	4.400000e+00	3.200000e+00	9.679197e-01	9.679197e-01	0.000000e+00
1997	4.500000e+00	3.200000e+00	9.881682e-01	9.881682e-01	0.000000e+00
1998	4.600000e+00	3.200000e+00	9.985433e-01	9.985433e-01	0.000000e+00
1999	4.700000e+00	3.200000e+00	9.989413e-01	9.989413e-01	0.000000e+00
2000	4.800000e+00	3.200000e+00	9.893582e-01	9.893582e-01	0.000000e+00
2001	4.900000e+00	3.200000e+00	9.698898e-01	9.698898e-01	0.000000e+00
2002	5.000000e+00	3.200000e+00	9.407306e-01	9.407306e-01	0.000000e+00
2003	5.100000e+00	3.200000e+00	9.021718e-01	9.021718e-01	0.000000e+00
2004	5.200000e+00	3.200000e+00	8.545989e-01	8.545989e-01	0.000000e+00
2005	5.300000e+00	3.200000e+00	7.984871e-01	7.984871e-01	0.000000e+00
2006	5.400000e+00	3.200000e+00	7.343971e-01	7.343971e-01	0.000000e+00
2007	5.500000e+00	3.200000e+00	6.629692e-01	6.629692e-01	0.000000e+00
2008	5.600000e+00	3.200000e+00	5.849172e-01	5.849172e-01	0.000000e+00
2009	5.700000e+00	3.200000e+00	5.010209e-01	5.010209e-01	0.000000e+00
2010	5.800000e+00	3.200000e+00	4.121185e-01	4.121185e-01	0.000000e+00
2011	5.900000e+00	3.200000e+00	3.190984e-01	3.190984e-01	0.000000e+00
2012	6.000000e+00	3.200000e+00	2.228899e-01	2.228899e-01	0.000000e+00
2013	0.000000e+00	3.300000e+00	-1.577457e-01	-1.577457e-01	0.000000e+00
2014	1.000000e-01	3.300000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2015	2.000000e-01	3.300000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2016	3.000000e-01	3.300000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2017	4.000000e-01	3.300000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2018	5.000000e-01	3.300000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2019	6.000000e-01	3.300000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2020	7.000000e-01	3.300000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2021	8.000000e-01	3.300000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2022	9.000000e-01	3.300000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2023	1.000000e+00	3.300000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2024	1.100000e+00	3.300000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2025	1.200000e+00	3.300000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2026	1.300000e+00	3.300000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2027	1.400000e+00	3.300000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2028	1.500000e+00	3.300000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2029	1.600000e+00	3.300000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2030	1.700000e+00	3.300000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2031	1.800000e+00	3.300000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
2032	1.900000e+00	3.300000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
2033	2.000000e+00	3.300000e+00	-8.322783e-01	-8.322674e-01	1.085211e-05
2034	2.100000e+00	3.300000e+00	-7.727760e-01	-7.727645e-01	1.146322e-05
2035	2.200000e+00	3.300000e+00	-7.055457e-01	-7.055403e-01	5.372171e-06
2036	2.300000e+00	3.300000e+00	-6.312618e-01	-6.312666e-01	4.880989e-06
2037	2.400000e+00	3.300000e+00	-5.506680e-01	-5.506855e-01	1.754887e-05
2038	2.500000e+00	3.300000e+00	-4.645707e-01	-4.646022e-01	3.144355e-05
2039	2.600000e+00	3.300000e+00	-3.738309e-01	-3.738767e-01	4.574894e-05
2040	2.700000e+00	3.300000e+00	-2.793556e-01	-2.794155e-01	5.988667e-05
2041	2.800000e+00	3.300000e+00	-1.820891e-01	-1.821625e-01	7.342230e-05
2042	2.900000e+00	3.300000e+00	-8.300341e-02	-8.308940e-02	8.599025e-05
2043	3.000000e+00	3.300000e+00	1.691111e-02	1.681390e-02	9.720866e-05
2044	3.100000e+00	3.300000e+00	1.166558e-01	1.165492e-01	1.065932e-04
2045	3.200000e+00	3.300000e+00	2.152340e-01	2.151200e-01	1.140198e-04
2046	3.300000e+00	3.300000e+00	3.116606e-01	3.115414e-01	1.192170e-04
2047	3.400000e+00	3.300000e+00	4.049717e-01	4.048499e-01	1.217984e-04
2048	3.500000e+00	3.300000e+00	4.942346e-01	4.941134e-01	1.212763e-04
2049	3.600000e+00	3.300000e+00	5.785568e-01	5.784398e-01	1.170342e-04
2050	3.700000e+00	3.300000e+00	6.570949e-01	6.569866e-01	1.082708e-04
2051	3.800000e+00	3.300000e+00	7.290630e-01	7.289690e-01	9.391629e-05
2052	3.900000e+00	3.300000e+00	7.937404e-01	7.936679e-01	7.251809e-05
2053	4.000000e+00	3.300000e+00	8.504787e-01	8.504366e-01	4.209536e-05
2054	4.100000e+00	3.300000e+00	8.987081e-01	8.987081e-01	0.000000e+00
2055	4.200000e+00	3.300000e+00	9.380000e-01	9.380000e-01	0.000000e+00
2056	4.300000e+00	3.300000e+00	9.679197e-01	9.679197e-01	0.000000e+00
2057	4.400000e+00	3.300000e+00	9.881682e-01	9.881682e-01	0.000000e+00
2058	4.500000e+00	3.300000e+00	9.985433e-01	9.985433e-01	0.000000e+00
2059	4.600000e+00	3.300000e+00	9.989413e-01	9.989413e-01	0.000000e+00
2060	4.700000e+00	3.300000e+00	9.893582e-01	9.893582e-01	0.000000e+00
2061	4.800000e+00	3.300000e+00	9.698898e-01	9.698898e-01	0.000000e+00
2062	4.900000e+00	3.300000e+00	9.407306e-01	9.407306e-01	0.000000e+00
2063	5.000000e+00	3.300000e+00	9.021718e-01	9.021718e-01	0.000000e+00
2064	5.100000e+00	3.300000e+00	8.545989e-01	8.545989e-01	0.000000e+00
2065	5.200000e+00	3.300000e+00	7.984871e-01	7.984871e-01	0.000000e+00
2066	5.300000e+00	3.300000e+00	7.343971e-01	7.343971e-01	0.000000e+00
2067	5.400000e+00	3.300000e+00	6.629692e-01	6.629692e-01	0.000000e+00
2068	5.500000e+00	3.300000e+00	5.849172e-01	5.849172e-01	0.000000e+00
2069	5.600000e+00	3.300000e+00	5.010209e-01	5.010209e-01	0.000000e+00
2070	5.700000e+00	3.300000e+00	4.121185e-01	4.121185e-01	0.000000e+00
2071	5.800000e+00	3.300000e+00	3.190984e-01	3.190984e-01	0.000000e+00
2072	5.900000e+00	3.300000e+00	2.228899e-01	2.228899e-01	0.000000e+00
2073	6.000000e+00	3.300000e+00	1.244544e-01	1.244544e-01	0.000000e+00
2074	0.000000e+00	3.400000e+00	-2.555411e-01	-2.555411e-01	0.000000e+00
2075	1.000000e-01	3.400000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2076	2.000000e-01	3.400000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2077	3.000000e-01	3.400000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2078	4.000000e-01	3.400000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2079	5.000000e-01	3.400000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2080	6.000000e-01	3.400000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2081	7.000000e-01	3.400000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2082	8.000000e-01	3.400000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2083	9.000000e-01	3.400000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2084	1.000000e+00	3.400000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2085	1.100000e+00	3.400000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2086	1.200000e+00	3.400000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2087	1.300000e+00	3.400000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2088	1.400000e+00	3.400000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2089	1.500000e+00	3.400000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
2090	1.600000e+00	3.400000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
2091	1.700000e+00	3.400000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
2092	1.800000e+00	3.400000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
2093	1.900000e+00	3.400000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
2094	2.000000e+00	3.400000e+00	-7.727696e-01	-7.727645e-01	5.147503e-06
2095	2.100000e+00	3.400000e+00	-7.055409e-01	-7.055403e-01	5.995709e-07
2096	2.200000e+00	3.400000e+00	-6.312564e-01	-6.312666e-01	1.022533e-05
2097	2.300000e+00	3.400000e+00	-5.506607e-01	-5.506855e-01	2.480861e-05
2098	2.400000e+00	3.400000e+00	-4.645608e-01	-4.646022e-01	4.139442e-05
2099	2.500000e+00	3.400000e+00	-3.738179e-01	-3.738767e-01	5.877975e-05
2100	2.600000e+00	3.400000e+00	-2.793394e-01	-2.794155e-01	7.612996e-05
2101	2.700000e+00	3.400000e+00	-1.820697e-01	-1.821625e-01	9.284244e-05
2102	2.800000e+00	3.400000e+00	-8.298095e-02	-8.308940e-02	1.084515e-04
2103	2.900000e+00	3.400000e+00	1.693646e-02	1.681390e-02	1.225599e-04
2104	3.000000e+00	3.400000e+00	1.166840e-01	1.165492e-01	1.347881e-04
2105	3.100000e+00	3.400000e+00	2.152647e-01	2.151200e-01	1.447560e-04
2106	3.200000e+00	3.400000e+00	3.116935e-01	3.115414e-01	1.521637e-04
2107	3.300000e+00	3.400000e+00	4.050066e-01	4.048499e-01	1.566639e-04
2108	3.400000e+00	3.400000e+00	4.942712e-01	4.941134e-01	1.578235e-04
2109	3.500000e+00	3.400000e+00	5.785949e-01	5.784398e-01	1.551010e-04
2110	3.600000e+00	3.400000e+00	6.571344e-01	6.569866e-01	1.478088e-04
2111	3.700000e+00	3.400000e+00	7.291041e-01	7.289690e-01	1.350573e-04
2112	3.800000e+00	3.400000e+00	7.937835e-01	7.936679e-01	1.156777e-04
2113	3.900000e+00	3.400000e+00	8.505248e-01	8.504366e-01	8.812946e-05
2114	4.000000e+00	3.400000e+00	8.987585e-01	8.987081e-01	5.040814e-05
2115	4.100000e+00	3.400000e+00	9.380000e-01	9.380000e-01	0.000000e+00
2116	4.200000e+00	3.400000e+00	9.679197e-01	9.679197e-01	0.000000e+00
2117	4.300000e+00	3.400000e+00	9.881682e-01	9.881682e-01	0.000000e+00
2118	4.400000e+00	3.400000e+00	9.985433e-01	9.985433e-01	0.000000e+00
2119	4.500000e+00	3.400000e+00	9.989413e-01	9.989413e-01	0.000000e+00
2120	4.600000e+00	3.400000e+00	9.893582e-01	9.893582e-01	0.000000e+00
2121	4.700000e+00	3.400000e+00	9.698898e-01	9.698898e-01	0.000000e+00
2122	4.800000e+00	3.400000e+00	9.407306e-01	9.407306e-01	0.000000e+00
2123	4.900000e+00	3.400000e+00	9.021718e-01	9.021718e-01	0.000000e+00
2124	5.000000e+00	3.400000e+00	8.545989e-01	8.545989e-01	0.000000e+00
2125	5.100000e+00	3.400000e+00	7.984871e-01	7.984871e-01	0.000000e+00
2126	5.200000e+00	3.400000e+00	7.343971e-01	7.343971e-01	0.000000e+00
2127	5.300000e+00	3.400000e+00	6.629692e-01	6.629692e-01	0.000000e+00
2128	5.400000e+00	3.400000e+00	5.849172e-01	5.849172e-01	0.000000e+00
2129	5.500000e+00	3.400000e+00	5.010209e-01	5.010209e-01	0.000000e+00
2130	5.600000e+00	3.400000e+00	4.121185e-01	4.121185e-01	0.000000e+00
2131	5.700000e+00	3.400000e+00	3.190984e-01	3.190984e-01	0.000000e+00
2132	5.800000e+00	3.400000e+00	2.228899e-01	2.228899e-01	0.000000e+00
2133	5.900000e+00	3.400000e+00	1.244544e-01	1.244544e-01	0.000000e+00
2134	6.000000e+00	3.400000e+00	2.477543e-02	2.477543e-02	0.000000e+00
2135	0.000000e+00	3.500000e+00	-3.507832e-01	-3.507832e-01	0.000000e+00
2136	1.000000e-01	3.500000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
2137	2.000000e-01	3.500000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
2138	3.000000e-01	3.500000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
2139	4.000000e-01	3.500000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
2140	5.000000e-01	3.500000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
2141	6.000000e-01	3.500000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
2142	7.000000e-01	3.500000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
2143	8.000000e-01	3.500000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
2144	9.000000e-01	3.500000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
2145	1.000000e+00	3.500000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
2146	1.100000e+00	3.500000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
2147	1.200000e+00	3.500000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
2148	1.300000e+00	3.500000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
2149	1.400000e+00	3.500000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
